Model,Country,Age,Sex,Date,Forecast,R^2,MSE,RMSE,MAPE
ARIMA,Slovenia,15-24,Total,2026-05-01,0.10233949411491403,0.502826177095862,7.020023341667596e-05,0.008378557955679244,0.03889950119075469
ARIMA,Slovenia,15-24,Total,2026-06-01,0.10147271147803186,0.502826177095862,7.020023341667596e-05,0.008378557955679244,0.03889950119075469
ARIMA,Slovenia,15-24,Total,2026-07-01,0.10069409734425448,0.502826177095862,7.020023341667596e-05,0.008378557955679244,0.03889950119075469
ARIMA,Slovenia,15-24,Total,2026-08-01,0.09983079956701199,0.502826177095862,7.020023341667596e-05,0.008378557955679244,0.03889950119075469
ARIMA,Slovenia,15-24,Total,2026-09-01,0.0990488383126546,0.502826177095862,7.020023341667596e-05,0.008378557955679244,0.03889950119075469
ARIMA,Slovenia,15-24,Total,2026-10-01,0.09818875536106812,0.502826177095862,7.020023341667596e-05,0.008378557955679244,0.03889950119075469
ARIMA,Slovenia,15-24,Total,2026-11-01,0.09740370634702251,0.502826177095862,7.020023341667596e-05,0.008378557955679244,0.03889950119075469
ARIMA,Slovenia,15-24,Total,2026-12-01,0.09654658911143815,0.502826177095862,7.020023341667596e-05,0.008378557955679244,0.03889950119075469
SARIMA,Slovenia,25+,Male,2026-01-01,0.027731682058266097,0.8969014638874154,8.414209592996852e-07,0.0009172900082851035,0.020296286313796267
SARIMA,Slovenia,25+,Male,2026-02-01,0.027412849163753764,0.8969014638874154,8.414209592996852e-07,0.0009172900082851035,0.020296286313796267
SARIMA,Slovenia,25+,Male,2026-03-01,0.02789594891389945,0.8969014638874154,8.414209592996852e-07,0.0009172900082851035,0.020296286313796267
SARIMA,Slovenia,25+,Male,2026-04-01,0.029105556234000424,0.8969014638874154,8.414209592996852e-07,0.0009172900082851035,0.020296286313796267
SARIMA,Slovenia,25+,Male,2026-05-01,0.030008237705379935,0.8969014638874154,8.414209592996852e-07,0.0009172900082851035,0.020296286313796267
SARIMA,Slovenia,25+,Male,2026-06-01,0.030157889884694963,0.8969014638874154,8.414209592996852e-07,0.0009172900082851035,0.020296286313796267
SARIMA,Slovenia,25+,Male,2026-07-01,0.029380366791262318,0.8969014638874154,8.414209592996852e-07,0.0009172900082851035,0.020296286313796267
SARIMA,Slovenia,25+,Male,2026-08-01,0.029148204037774485,0.8969014638874154,8.414209592996852e-07,0.0009172900082851035,0.020296286313796267
SARIMA,Slovenia,25+,Male,2026-09-01,0.02884129933706515,0.8969014638874154,8.414209592996852e-07,0.0009172900082851035,0.020296286313796267
SARIMA,Slovenia,25+,Male,2026-10-01,0.029549675515124135,0.8969014638874154,8.414209592996852e-07,0.0009172900082851035,0.020296286313796267
SARIMA,Slovenia,25+,Male,2026-11-01,0.029499210806248642,0.8969014638874154,8.414209592996852e-07,0.0009172900082851035,0.020296286313796267
SARIMA,Slovenia,25+,Male,2026-12-01,0.027912719908572765,0.8969014638874154,8.414209592996852e-07,0.0009172900082851035,0.020296286313796267
SARIMA,Slovenia,25+,Female,2026-01-01,0.022194657005873506,0.9556020142652568,1.2006858721056716e-06,0.0010957581266436821,0.021257547924146806
SARIMA,Slovenia,25+,Female,2026-02-01,0.021956995347936964,0.9556020142652568,1.2006858721056716e-06,0.0010957581266436821,0.021257547924146806
SARIMA,Slovenia,25+,Female,2026-03-01,0.0212834788909316,0.9556020142652568,1.2006858721056716e-06,0.0010957581266436821,0.021257547924146806
SARIMA,Slovenia,25+,Female,2026-04-01,0.021297158874555647,0.9556020142652568,1.2006858721056716e-06,0.0010957581266436821,0.021257547924146806
SARIMA,Slovenia,25+,Female,2026-05-01,0.020519580402464058,0.9556020142652568,1.2006858721056716e-06,0.0010957581266436821,0.021257547924146806
SARIMA,Slovenia,25+,Female,2026-06-01,0.019359083612563843,0.9556020142652568,1.2006858721056716e-06,0.0010957581266436821,0.021257547924146806
SARIMA,Slovenia,25+,Female,2026-07-01,0.018494681096137583,0.9556020142652568,1.2006858721056716e-06,0.0010957581266436821,0.021257547924146806
SARIMA,Slovenia,25+,Female,2026-08-01,0.017941028777621416,0.9556020142652568,1.2006858721056716e-06,0.0010957581266436821,0.021257547924146806
SARIMA,Slovenia,25+,Female,2026-09-01,0.017162852110350305,0.9556020142652568,1.2006858721056716e-06,0.0010957581266436821,0.021257547924146806
SARIMA,Slovenia,25+,Female,2026-10-01,0.01757310046177999,0.9556020142652568,1.2006858721056716e-06,0.0010957581266436821,0.021257547924146806
SARIMA,Slovenia,25+,Female,2026-11-01,0.01758165431391515,0.9556020142652568,1.2006858721056716e-06,0.0010957581266436821,0.021257547924146806
SARIMA,Slovenia,25+,Female,2026-12-01,0.01733788607921641,0.9556020142652568,1.2006858721056716e-06,0.0010957581266436821,0.021257547924146806
SARIMA,Slovenia,25+,Total,2026-01-01,0.02486324485725521,0.9486813260575087,6.131274869719539e-07,0.0007830245762247529,0.016494680889548596
SARIMA,Slovenia,25+,Total,2026-02-01,0.024728947422494138,0.9486813260575087,6.131274869719539e-07,0.0007830245762247529,0.016494680889548596
SARIMA,Slovenia,25+,Total,2026-03-01,0.024649693135195477,0.9486813260575087,6.131274869719539e-07,0.0007830245762247529,0.016494680889548596
SARIMA,Slovenia,25+,Total,2026-04-01,0.02531650496121657,0.9486813260575087,6.131274869719539e-07,0.0007830245762247529,0.016494680889548596
SARIMA,Slovenia,25+,Total,2026-05-01,0.024810602143812255,0.9486813260575087,6.131274869719539e-07,0.0007830245762247529,0.016494680889548596
SARIMA,Slovenia,25+,Total,2026-06-01,0.02459529747833759,0.9486813260575087,6.131274869719539e-07,0.0007830245762247529,0.016494680889548596
SARIMA,Slovenia,25+,Total,2026-07-01,0.023893547039798124,0.9486813260575087,6.131274869719539e-07,0.0007830245762247529,0.016494680889548596
SARIMA,Slovenia,25+,Total,2026-08-01,0.023741212493461956,0.9486813260575087,6.131274869719539e-07,0.0007830245762247529,0.016494680889548596
SARIMA,Slovenia,25+,Total,2026-09-01,0.023310990902022884,0.9486813260575087,6.131274869719539e-07,0.0007830245762247529,0.016494680889548596
SARIMA,Slovenia,25+,Total,2026-10-01,0.023064174350365393,0.9486813260575087,6.131274869719539e-07,0.0007830245762247529,0.016494680889548596
SARIMA,Slovenia,25+,Total,2026-11-01,0.02312291326512644,0.9486813260575087,6.131274869719539e-07,0.0007830245762247529,0.016494680889548596
SARIMA,Slovenia,25+,Total,2026-12-01,0.02242918427322741,0.9486813260575087,6.131274869719539e-07,0.0007830245762247529,0.016494680889548596
SARIMA,Norway,15-24,Male,2026-01-01,0.12806190844915927,-0.20253679095729837,0.00022090570067978318,0.014862896779557584,0.09410406485500493
SARIMA,Norway,15-24,Male,2026-02-01,0.12791687781166933,-0.20253679095729837,0.00022090570067978318,0.014862896779557584,0.09410406485500493
SARIMA,Norway,15-24,Male,2026-03-01,0.12829120345343756,-0.20253679095729837,0.00022090570067978318,0.014862896779557584,0.09410406485500493
SARIMA,Norway,15-24,Male,2026-04-01,0.12600185687819934,-0.20253679095729837,0.00022090570067978318,0.014862896779557584,0.09410406485500493
SARIMA,Norway,15-24,Male,2026-05-01,0.12920381118643062,-0.20253679095729837,0.00022090570067978318,0.014862896779557584,0.09410406485500493
SARIMA,Norway,15-24,Male,2026-06-01,0.13209427877804536,-0.20253679095729837,0.00022090570067978318,0.014862896779557584,0.09410406485500493
SARIMA,Norway,15-24,Male,2026-07-01,0.13443518155975837,-0.20253679095729837,0.00022090570067978318,0.014862896779557584,0.09410406485500493
SARIMA,Norway,15-24,Male,2026-08-01,0.13075741752826384,-0.20253679095729837,0.00022090570067978318,0.014862896779557584,0.09410406485500493
SARIMA,Norway,15-24,Male,2026-09-01,0.13176103190497568,-0.20253679095729837,0.00022090570067978318,0.014862896779557584,0.09410406485500493
SARIMA,Norway,15-24,Male,2026-10-01,0.13161811474973742,-0.20253679095729837,0.00022090570067978318,0.014862896779557584,0.09410406485500493
SARIMA,Norway,15-24,Male,2026-11-01,0.1253670722154736,-0.20253679095729837,0.00022090570067978318,0.014862896779557584,0.09410406485500493
SARIMA,Norway,15-24,Male,2026-12-01,0.13407752512977858,-0.20253679095729837,0.00022090570067978318,0.014862896779557584,0.09410406485500493
ARIMA,Norway,15-24,Male,2026-01-01,0.12954702160339973,0.011889205571195327,0.00018151570000514297,0.013472776254549134,0.07973724459364775
ARIMA,Norway,15-24,Male,2026-02-01,0.1297511026056553,0.011889205571195327,0.00018151570000514297,0.013472776254549134,0.07973724459364775
ARIMA,Norway,15-24,Male,2026-03-01,0.12993663246065273,0.011889205571195327,0.00018151570000514297,0.013472776254549134,0.07973724459364775
ARIMA,Norway,15-24,Male,2026-04-01,0.13009660526102534,0.011889205571195327,0.00018151570000514297,0.013472776254549134,0.07973724459364775
ARIMA,Norway,15-24,Male,2026-05-01,0.13027613491322731,0.011889205571195327,0.00018151570000514297,0.013472776254549134,0.07973724459364775
ARIMA,Norway,15-24,Male,2026-06-01,0.13046019275820525,0.011889205571195327,0.00018151570000514297,0.013472776254549134,0.07973724459364775
ARIMA,Norway,15-24,Male,2026-07-01,0.1306259972956024,0.011889205571195327,0.00018151570000514297,0.013472776254549134,0.07973724459364775
ARIMA,Norway,15-24,Male,2026-08-01,0.13080738613988832,0.011889205571195327,0.00018151570000514297,0.013472776254549134,0.07973724459364775
ARIMA,Norway,15-24,Male,2026-09-01,0.1309829404606944,0.011889205571195327,0.00018151570000514297,0.013472776254549134,0.07973724459364775
ARIMA,Norway,15-24,Male,2026-10-01,0.13115749279367236,0.011889205571195327,0.00018151570000514297,0.013472776254549134,0.07973724459364775
ARIMA,Norway,15-24,Male,2026-11-01,0.13133399918208152,0.011889205571195327,0.00018151570000514297,0.013472776254549134,0.07973724459364775
ARIMA,Norway,15-24,Male,2026-12-01,0.13151078190938922,0.011889205571195327,0.00018151570000514297,0.013472776254549134,0.07973724459364775
SARIMA,Norway,15-24,Female,2026-01-01,0.1198253769350446,-0.2511438373336403,0.00028874225361826005,0.016992417533072218,0.1277629604503664
SARIMA,Norway,15-24,Female,2026-02-01,0.11059536655757704,-0.2511438373336403,0.00028874225361826005,0.016992417533072218,0.1277629604503664
SARIMA,Norway,15-24,Female,2026-03-01,0.12152972045879769,-0.2511438373336403,0.00028874225361826005,0.016992417533072218,0.1277629604503664
SARIMA,Norway,15-24,Female,2026-04-01,0.11917254882326794,-0.2511438373336403,0.00028874225361826005,0.016992417533072218,0.1277629604503664
SARIMA,Norway,15-24,Female,2026-05-01,0.10839308148172751,-0.2511438373336403,0.00028874225361826005,0.016992417533072218,0.1277629604503664
SARIMA,Norway,15-24,Female,2026-06-01,0.11368894660734169,-0.2511438373336403,0.00028874225361826005,0.016992417533072218,0.1277629604503664
SARIMA,Norway,15-24,Female,2026-07-01,0.11498970018339219,-0.2511438373336403,0.00028874225361826005,0.016992417533072218,0.1277629604503664
SARIMA,Norway,15-24,Female,2026-08-01,0.11747492891409503,-0.2511438373336403,0.00028874225361826005,0.016992417533072218,0.1277629604503664
SARIMA,Norway,15-24,Female,2026-09-01,0.11450620102049205,-0.2511438373336403,0.00028874225361826005,0.016992417533072218,0.1277629604503664
SARIMA,Norway,15-24,Female,2026-10-01,0.1168144883310668,-0.2511438373336403,0.00028874225361826005,0.016992417533072218,0.1277629604503664
SARIMA,Norway,15-24,Female,2026-11-01,0.11668533349694513,-0.2511438373336403,0.00028874225361826005,0.016992417533072218,0.1277629604503664
SARIMA,Norway,15-24,Female,2026-12-01,0.11649699858600789,-0.2511438373336403,0.00028874225361826005,0.016992417533072218,0.1277629604503664
ARIMA,Norway,15-24,Female,2026-01-01,0.11226227279842659,0.22377649854839698,0.00017913889389268092,0.013384277862203883,0.09471602871172162
ARIMA,Norway,15-24,Female,2026-02-01,0.1122842891422803,0.22377649854839698,0.00017913889389268092,0.013384277862203883,0.09471602871172162
ARIMA,Norway,15-24,Female,2026-03-01,0.11246687423378177,0.22377649854839698,0.00017913889389268092,0.013384277862203883,0.09471602871172162
ARIMA,Norway,15-24,Female,2026-04-01,0.1125002007627377,0.22377649854839698,0.00017913889389268092,0.013384277862203883,0.09471602871172162
ARIMA,Norway,15-24,Female,2026-05-01,0.11266756704259887,0.22377649854839698,0.00017913889389268092,0.013384277862203883,0.09471602871172162
ARIMA,Norway,15-24,Female,2026-06-01,0.11271541192425383,0.22377649854839698,0.00017913889389268092,0.013384277862203883,0.09471602871172162
ARIMA,Norway,15-24,Female,2026-07-01,0.11286967296475207,0.22377649854839698,0.00017913889389268092,0.013384277862203883,0.09471602871172162
ARIMA,Norway,15-24,Female,2026-08-01,0.11292921619576732,0.22377649854839698,0.00017913889389268092,0.013384277862203883,0.09471602871172162
ARIMA,Norway,15-24,Female,2026-09-01,0.11307305920911641,0.22377649854839698,0.00017913889389268092,0.013384277862203883,0.09471602871172162
ARIMA,Norway,15-24,Female,2026-10-01,0.11314187565996049,0.22377649854839698,0.00017913889389268092,0.013384277862203883,0.09471602871172162
ARIMA,Norway,15-24,Female,2026-11-01,0.11327746533168935,0.22377649854839698,0.00017913889389268092,0.013384277862203883,0.09471602871172162
ARIMA,Norway,15-24,Female,2026-12-01,0.11335362724872108,0.22377649854839698,0.00017913889389268092,0.013384277862203883,0.09471602871172162
SARIMA,Norway,15-24,Total,2026-01-01,0.12669688293857356,-0.44599488001791054,0.00026661950792012344,0.01632848761888631,0.1108994467876551
SARIMA,Norway,15-24,Total,2026-02-01,0.11705155997807866,-0.44599488001791054,0.00026661950792012344,0.01632848761888631,0.1108994467876551
SARIMA,Norway,15-24,Total,2026-03-01,0.1279198726606832,-0.44599488001791054,0.00026661950792012344,0.01632848761888631,0.1108994467876551
SARIMA,Norway,15-24,Total,2026-04-01,0.12734624372579684,-0.44599488001791054,0.00026661950792012344,0.01632848761888631,0.1108994467876551
SARIMA,Norway,15-24,Total,2026-05-01,0.11704608921574408,-0.44599488001791054,0.00026661950792012344,0.01632848761888631,0.1108994467876551
SARIMA,Norway,15-24,Total,2026-06-01,0.12104700266048704,-0.44599488001791054,0.00026661950792012344,0.01632848761888631,0.1108994467876551
SARIMA,Norway,15-24,Total,2026-07-01,0.12261026705357544,-0.44599488001791054,0.00026661950792012344,0.01632848761888631,0.1108994467876551
SARIMA,Norway,15-24,Total,2026-08-01,0.12499746291430876,-0.44599488001791054,0.00026661950792012344,0.01632848761888631,0.1108994467876551
SARIMA,Norway,15-24,Total,2026-09-01,0.12301259674226,-0.44599488001791054,0.00026661950792012344,0.01632848761888631,0.1108994467876551
SARIMA,Norway,15-24,Total,2026-10-01,0.12461255527321678,-0.44599488001791054,0.00026661950792012344,0.01632848761888631,0.1108994467876551
SARIMA,Norway,15-24,Total,2026-11-01,0.12463609146460715,-0.44599488001791054,0.00026661950792012344,0.01632848761888631,0.1108994467876551
SARIMA,Norway,15-24,Total,2026-12-01,0.12462797585298775,-0.44599488001791054,0.00026661950792012344,0.01632848761888631,0.1108994467876551
ARIMA,Norway,15-24,Total,2026-01-01,0.12032818877393463,0.15570516055280847,0.00015567515331044713,0.01247698494470708,0.08089052603578427
ARIMA,Norway,15-24,Total,2026-02-01,0.12042836044676516,0.15570516055280847,0.00015567515331044713,0.01247698494470708,0.08089052603578427
ARIMA,Norway,15-24,Total,2026-03-01,0.12054473163832069,0.15570516055280847,0.00015567515331044713,0.01247698494470708,0.08089052603578427
ARIMA,Norway,15-24,Total,2026-04-01,0.12064665114772367,0.15570516055280847,0.00015567515331044713,0.01247698494470708,0.08089052603578427
ARIMA,Norway,15-24,Total,2026-05-01,0.12075034256266258,0.15570516055280847,0.00015567515331044713,0.01247698494470708,0.08089052603578427
ARIMA,Norway,15-24,Total,2026-06-01,0.12085974085432842,0.15570516055280847,0.00015567515331044713,0.01247698494470708,0.08089052603578427
ARIMA,Norway,15-24,Total,2026-07-01,0.12096455717709356,0.15570516055280847,0.00015567515331044713,0.01247698494470708,0.08089052603578427
ARIMA,Norway,15-24,Total,2026-08-01,0.12106966404605622,0.15570516055280847,0.00015567515331044713,0.01247698494470708,0.08089052603578427
ARIMA,Norway,15-24,Total,2026-09-01,0.12117675805945385,0.15570516055280847,0.00015567515331044713,0.01247698494470708,0.08089052603578427
ARIMA,Norway,15-24,Total,2026-10-01,0.12128241175889383,0.15570516055280847,0.00015567515331044713,0.01247698494470708,0.08089052603578427
ARIMA,Norway,15-24,Total,2026-11-01,0.12138806496211747,0.15570516055280847,0.00015567515331044713,0.01247698494470708,0.08089052603578427
ARIMA,Norway,15-24,Total,2026-12-01,0.12149440298940825,0.15570516055280847,0.00015567515331044713,0.01247698494470708,0.08089052603578427
SARIMA,Norway,25+,Female,2026-01-01,0.02275170669428737,-0.7059570715173213,8.800514886861888e-06,0.0029665661777317372,0.09812491710102655
SARIMA,Norway,25+,Female,2026-02-01,0.02229859987736227,-0.7059570715173213,8.800514886861888e-06,0.0029665661777317372,0.09812491710102655
SARIMA,Norway,25+,Female,2026-03-01,0.021609618950920312,-0.7059570715173213,8.800514886861888e-06,0.0029665661777317372,0.09812491710102655
SARIMA,Norway,25+,Female,2026-04-01,0.02220085622091863,-0.7059570715173213,8.800514886861888e-06,0.0029665661777317372,0.09812491710102655
SARIMA,Norway,25+,Female,2026-05-01,0.0224688690946447,-0.7059570715173213,8.800514886861888e-06,0.0029665661777317372,0.09812491710102655
SARIMA,Norway,25+,Female,2026-06-01,0.02218749598508344,-0.7059570715173213,8.800514886861888e-06,0.0029665661777317372,0.09812491710102655
SARIMA,Norway,25+,Female,2026-07-01,0.02310288640023007,-0.7059570715173213,8.800514886861888e-06,0.0029665661777317372,0.09812491710102655
SARIMA,Norway,25+,Female,2026-08-01,0.022384018640680573,-0.7059570715173213,8.800514886861888e-06,0.0029665661777317372,0.09812491710102655
SARIMA,Norway,25+,Female,2026-09-01,0.021696706877979227,-0.7059570715173213,8.800514886861888e-06,0.0029665661777317372,0.09812491710102655
SARIMA,Norway,25+,Female,2026-10-01,0.021492397300569836,-0.7059570715173213,8.800514886861888e-06,0.0029665661777317372,0.09812491710102655
SARIMA,Norway,25+,Female,2026-11-01,0.022893890188730826,-0.7059570715173213,8.800514886861888e-06,0.0029665661777317372,0.09812491710102655
SARIMA,Norway,25+,Female,2026-12-01,0.02096548371658529,-0.7059570715173213,8.800514886861888e-06,0.0029665661777317372,0.09812491710102655
ARIMA,Norway,25+,Female,2026-01-01,0.022117844568336886,-0.24396330537588984,6.417229231878291e-06,0.002533225065381734,0.07082603634348698
ARIMA,Norway,25+,Female,2026-02-01,0.022052926768345426,-0.24396330537588984,6.417229231878291e-06,0.002533225065381734,0.07082603634348698
ARIMA,Norway,25+,Female,2026-03-01,0.02199527404547001,-0.24396330537588984,6.417229231878291e-06,0.002533225065381734,0.07082603634348698
ARIMA,Norway,25+,Female,2026-04-01,0.02193609727968837,-0.24396330537588984,6.417229231878291e-06,0.002533225065381734,0.07082603634348698
ARIMA,Norway,25+,Female,2026-05-01,0.02187724022238923,-0.24396330537588984,6.417229231878291e-06,0.002533225065381734,0.07082603634348698
ARIMA,Norway,25+,Female,2026-06-01,0.02181831609774352,-0.24396330537588984,6.417229231878291e-06,0.002533225065381734,0.07082603634348698
ARIMA,Norway,25+,Female,2026-07-01,0.021759406042255253,-0.24396330537588984,6.417229231878291e-06,0.002533225065381734,0.07082603634348698
ARIMA,Norway,25+,Female,2026-08-01,0.021700493035387493,-0.24396330537588984,6.417229231878291e-06,0.002533225065381734,0.07082603634348698
ARIMA,Norway,25+,Female,2026-09-01,0.02164158064764998,-0.24396330537588984,6.417229231878291e-06,0.002533225065381734,0.07082603634348698
ARIMA,Norway,25+,Female,2026-10-01,0.021582668130033452,-0.24396330537588984,6.417229231878291e-06,0.002533225065381734,0.07082603634348698
ARIMA,Norway,25+,Female,2026-11-01,0.0215237556396625,-0.24396330537588984,6.417229231878291e-06,0.002533225065381734,0.07082603634348698
ARIMA,Norway,25+,Female,2026-12-01,0.02146484314357606,-0.24396330537588984,6.417229231878291e-06,0.002533225065381734,0.07082603634348698
SARIMA,Norway,25+,Male,2026-01-01,0.03208585225586547,0.5898199739871777,7.217483902627423e-06,0.002686537530470666,0.08034334078387739
SARIMA,Norway,25+,Male,2026-02-01,0.0324796200727355,0.5898199739871777,7.217483902627423e-06,0.002686537530470666,0.08034334078387739
SARIMA,Norway,25+,Male,2026-03-01,0.03035690219899395,0.5898199739871777,7.217483902627423e-06,0.002686537530470666,0.08034334078387739
SARIMA,Norway,25+,Male,2026-04-01,0.03154738652986735,0.5898199739871777,7.217483902627423e-06,0.002686537530470666,0.08034334078387739
SARIMA,Norway,25+,Male,2026-05-01,0.0331040436728074,0.5898199739871777,7.217483902627423e-06,0.002686537530470666,0.08034334078387739
SARIMA,Norway,25+,Male,2026-06-01,0.03128719314464368,0.5898199739871777,7.217483902627423e-06,0.002686537530470666,0.08034334078387739
SARIMA,Norway,25+,Male,2026-07-01,0.0328525344491373,0.5898199739871777,7.217483902627423e-06,0.002686537530470666,0.08034334078387739
SARIMA,Norway,25+,Male,2026-08-01,0.03241308401907392,0.5898199739871777,7.217483902627423e-06,0.002686537530470666,0.08034334078387739
SARIMA,Norway,25+,Male,2026-09-01,0.03158284536038085,0.5898199739871777,7.217483902627423e-06,0.002686537530470666,0.08034334078387739
SARIMA,Norway,25+,Male,2026-10-01,0.032346166210399804,0.5898199739871777,7.217483902627423e-06,0.002686537530470666,0.08034334078387739
SARIMA,Norway,25+,Male,2026-11-01,0.032922249812561546,0.5898199739871777,7.217483902627423e-06,0.002686537530470666,0.08034334078387739
SARIMA,Norway,25+,Male,2026-12-01,0.031064061396799816,0.5898199739871777,7.217483902627423e-06,0.002686537530470666,0.08034334078387739
ARIMA,Norway,25+,Male,2026-01-01,0.03161923919941649,0.676959770604695,5.6841813537960985e-06,0.0023841521247177366,0.06323847202285247
ARIMA,Norway,25+,Male,2026-02-01,0.031796773222362816,0.676959770604695,5.6841813537960985e-06,0.0023841521247177366,0.06323847202285247
ARIMA,Norway,25+,Male,2026-03-01,0.03181559019535207,0.676959770604695,5.6841813537960985e-06,0.0023841521247177366,0.06323847202285247
ARIMA,Norway,25+,Male,2026-04-01,0.03193038514862254,0.676959770604695,5.6841813537960985e-06,0.0023841521247177366,0.06323847202285247
ARIMA,Norway,25+,Male,2026-05-01,0.032061971939795535,0.676959770604695,5.6841813537960985e-06,0.0023841521247177366,0.06323847202285247
ARIMA,Norway,25+,Male,2026-06-01,0.032134960477243533,0.676959770604695,5.6841813537960985e-06,0.0023841521247177366,0.06323847202285247
ARIMA,Norway,25+,Male,2026-07-01,0.03223753425995924,0.676959770604695,5.6841813537960985e-06,0.0023841521247177366,0.06323847202285247
ARIMA,Norway,25+,Male,2026-08-01,0.03235009459949588,0.676959770604695,5.6841813537960985e-06,0.0023841521247177366,0.06323847202285247
ARIMA,Norway,25+,Male,2026-09-01,0.03244147780069103,0.676959770604695,5.6841813537960985e-06,0.0023841521247177366,0.06323847202285247
ARIMA,Norway,25+,Male,2026-10-01,0.03254160461436335,0.676959770604695,5.6841813537960985e-06,0.0023841521247177366,0.06323847202285247
ARIMA,Norway,25+,Male,2026-11-01,0.03264660185467895,0.676959770604695,5.6841813537960985e-06,0.0023841521247177366,0.06323847202285247
ARIMA,Norway,25+,Male,2026-12-01,0.032744098084258516,0.676959770604695,5.6841813537960985e-06,0.0023841521247177366,0.06323847202285247
SARIMA,Norway,25+,Total,2026-01-01,0.02992678791227736,0.17247781937775697,8.634599951550055e-06,0.0029384689808725317,0.09458625239053431
SARIMA,Norway,25+,Total,2026-02-01,0.02956503336572447,0.17247781937775697,8.634599951550055e-06,0.0029384689808725317,0.09458625239053431
SARIMA,Norway,25+,Total,2026-03-01,0.02786268600077158,0.17247781937775697,8.634599951550055e-06,0.0029384689808725317,0.09458625239053431
SARIMA,Norway,25+,Total,2026-04-01,0.029176285951173987,0.17247781937775697,8.634599951550055e-06,0.0029384689808725317,0.09458625239053431
SARIMA,Norway,25+,Total,2026-05-01,0.030166429842905233,0.17247781937775697,8.634599951550055e-06,0.0029384689808725317,0.09458625239053431
SARIMA,Norway,25+,Total,2026-06-01,0.029039243724532943,0.17247781937775697,8.634599951550055e-06,0.0029384689808725317,0.09458625239053431
SARIMA,Norway,25+,Total,2026-07-01,0.030081688343647533,0.17247781937775697,8.634599951550055e-06,0.0029384689808725317,0.09458625239053431
SARIMA,Norway,25+,Total,2026-08-01,0.029872075390075917,0.17247781937775697,8.634599951550055e-06,0.0029384689808725317,0.09458625239053431
SARIMA,Norway,25+,Total,2026-09-01,0.028852782874744683,0.17247781937775697,8.634599951550055e-06,0.0029384689808725317,0.09458625239053431
SARIMA,Norway,25+,Total,2026-10-01,0.029286764054578456,0.17247781937775697,8.634599951550055e-06,0.0029384689808725317,0.09458625239053431
SARIMA,Norway,25+,Total,2026-11-01,0.030235293518528068,0.17247781937775697,8.634599951550055e-06,0.0029384689808725317,0.09458625239053431
SARIMA,Norway,25+,Total,2026-12-01,0.028466389861310795,0.17247781937775697,8.634599951550055e-06,0.0029384689808725317,0.09458625239053431
ARIMA,Norway,25+,Total,2026-01-01,0.028728210857627095,0.5069318768250641,5.1448119363711245e-06,0.002268217788566857,0.061982854155728
ARIMA,Norway,25+,Total,2026-02-01,0.028881223873407243,0.5069318768250641,5.1448119363711245e-06,0.002268217788566857,0.061982854155728
ARIMA,Norway,25+,Total,2026-03-01,0.028869270555708995,0.5069318768250641,5.1448119363711245e-06,0.002268217788566857,0.061982854155728
ARIMA,Norway,25+,Total,2026-04-01,0.02898319315819046,0.5069318768250641,5.1448119363711245e-06,0.002268217788566857,0.061982854155728
ARIMA,Norway,25+,Total,2026-05-01,0.02908688529236658,0.5069318768250641,5.1448119363711245e-06,0.002268217788566857,0.061982854155728
ARIMA,Norway,25+,Total,2026-06-01,0.0291416845871335,0.5069318768250641,5.1448119363711245e-06,0.002268217788566857,0.061982854155728
ARIMA,Norway,25+,Total,2026-07-01,0.029233310005866472,0.5069318768250641,5.1448119363711245e-06,0.002268217788566857,0.061982854155728
ARIMA,Norway,25+,Total,2026-08-01,0.029322221149752227,0.5069318768250641,5.1448119363711245e-06,0.002268217788566857,0.061982854155728
ARIMA,Norway,25+,Total,2026-09-01,0.029396644096142892,0.5069318768250641,5.1448119363711245e-06,0.002268217788566857,0.061982854155728
ARIMA,Norway,25+,Total,2026-10-01,0.029481839291256494,0.5069318768250641,5.1448119363711245e-06,0.002268217788566857,0.061982854155728
ARIMA,Norway,25+,Total,2026-11-01,0.029566322854261286,0.5069318768250641,5.1448119363711245e-06,0.002268217788566857,0.061982854155728
ARIMA,Norway,25+,Total,2026-12-01,0.029646513980512594,0.5069318768250641,5.1448119363711245e-06,0.002268217788566857,0.061982854155728
SARIMA,Latvia,15-24,Female,2026-01-01,0.2117020636286319,0.9799440873872522,5.254755480333232e-05,0.007248969223505665,0.04431471590764202
SARIMA,Latvia,15-24,Female,2026-02-01,0.20944080873263982,0.9799440873872522,5.254755480333232e-05,0.007248969223505665,0.04431471590764202
SARIMA,Latvia,15-24,Female,2026-03-01,0.20518803889497572,0.9799440873872522,5.254755480333232e-05,0.007248969223505665,0.04431471590764202
SARIMA,Latvia,15-24,Female,2026-04-01,0.2041569306765645,0.9799440873872522,5.254755480333232e-05,0.007248969223505665,0.04431471590764202
SARIMA,Latvia,15-24,Female,2026-05-01,0.20119957080392564,0.9799440873872522,5.254755480333232e-05,0.007248969223505665,0.04431471590764202
SARIMA,Latvia,15-24,Female,2026-06-01,0.20022404651075593,0.9799440873872522,5.254755480333232e-05,0.007248969223505665,0.04431471590764202
SARIMA,Latvia,15-24,Female,2026-07-01,0.20118927246114196,0.9799440873872522,5.254755480333232e-05,0.007248969223505665,0.04431471590764202
