Country,Sex,Age,age_categories,Continent,Year,UnemploymentRate,latitude,longitude
United Arab Emirates,Total,15-24,Youth,Asia,2018,0.0904375843145472,23.424076,53.847818
United Arab Emirates,Total,25+,Adults,Asia,2018,0.0218333748084504,23.424076,53.847818
United Arab Emirates,Male,25+,Adults,Asia,2018,0.0116043011879346,23.424076,53.847818
United Arab Emirates,Female,15-24,Youth,Asia,2018,0.1843983706827677,23.424076,53.847818
United Arab Emirates,Male,15-24,Youth,Asia,2018,0.0660240206415109,23.424076,53.847818
United Arab Emirates,Female,25+,Adults,Asia,2018,0.0676219041007976,23.424076,53.847818
United Kingdom,Female,25+,Adults,Europe,2018,0.0386373459417689,55.378051,-3.435973
United Kingdom,Total,25+,Adults,Europe,2018,0.0389647810768686,55.378051,-3.435973
United Kingdom,Total,15-24,Youth,Europe,2018,0.1515369805241581,55.378051,-3.435973
United Kingdom,Female,15-24,Youth,Europe,2018,0.1328207882018572,55.378051,-3.435973
United Kingdom,Male,25+,Adults,Europe,2018,0.0368560988068263,55.378051,-3.435973
United Kingdom,Male,15-24,Youth,Europe,2018,0.157889222145093,55.378051,-3.435973
United States,Male,15-24,Youth,North America,2018,0.1239538447433563,37.09024,-95.712891
United States,Female,25+,Adults,North America,2018,0.0417807232387264,37.09024,-95.712891
United States,Female,15-24,Youth,North America,2018,0.0997105473405718,37.09024,-95.712891
United States,Total,15-24,Youth,North America,2018,0.1122316669067857,37.09024,-95.712891
United States,Total,25+,Adults,North America,2018,0.0412568270225668,37.09024,-95.712891
United States,Male,25+,Adults,North America,2018,0.0407460282118112,37.09024,-95.712891
United States Virgin Islands,Male,25+,Adults,North America,2018,0.1310788332831266,,
United States Virgin Islands,Female,15-24,Youth,North America,2018,0.4680357821115637,,
United States Virgin Islands,Female,25+,Adults,North America,2018,0.1576010792262053,,
United States Virgin Islands,Male,15-24,Youth,North America,2018,0.309675053371927,,
Uruguay,Female,15-24,Youth,South America,2018,0.401749813361973,-32.522779,-55.765835
Uruguay,Female,25+,Adults,South America,2018,0.0892064282065722,-32.522779,-55.765835
Uruguay,Total,15-24,Youth,South America,2018,0.3389084622336316,-32.522779,-55.765835
Uruguay,Total,25+,Adults,South America,2018,0.068355358803421,-32.522779,-55.765835
Uruguay,Male,15-24,Youth,South America,2018,0.3035847598590719,-32.522779,-55.765835
Uruguay,Male,25+,Adults,South America,2018,0.0529921022645413,-32.522779,-55.765835
Uzbekistan,Male,25+,Adults,Asia,2018,0.053476706264489,41.377491,64.585262
Uzbekistan,Male,15-24,Youth,Asia,2018,0.1328993726342811,41.377491,64.585262
Uzbekistan,Female,25+,Adults,Asia,2018,0.0542363557779203,41.377491,64.585262
Uzbekistan,Female,15-24,Youth,Asia,2018,0.2047124464643554,41.377491,64.585262
Uzbekistan,Total,25+,Adults,Asia,2018,0.0980166162416558,41.377491,64.585262
Uzbekistan,Total,15-24,Youth,Asia,2018,0.0980166162416558,41.377491,64.585262
Vanuatu,Total,15-24,Youth,Oceania,2018,0.088230671503975,-15.376706,166.959158
Vanuatu,Total,25+,Adults,Oceania,2018,0.088230671503975,-15.376706,166.959158
Vanuatu,Female,25+,Adults,Oceania,2018,0.059593194588152,-15.376706,166.959158
Vanuatu,Male,25+,Adults,Oceania,2018,0.0348652931854199,-15.376706,166.959158
Vanuatu,Male,15-24,Youth,Oceania,2018,0.1226964938245733,-15.376706,166.959158
Vanuatu,Female,15-24,Youth,Oceania,2018,0.1701614910086312,-15.376706,166.959158
Venezuela,Female,15-24,Youth,South America,2018,0.2067949339235897,6.42375,-66.58973
Venezuela,Female,25+,Adults,South America,2018,0.0675957092899896,6.42375,-66.58973
Venezuela,Total,15-24,Youth,South America,2018,0.1024915630880189,6.42375,-66.58973
Venezuela,Total,25+,Adults,South America,2018,0.1024915630880189,6.42375,-66.58973
Venezuela,Male,25+,Adults,South America,2018,0.0530182970753493,6.42375,-66.58973
Venezuela,Male,15-24,Youth,South America,2018,0.1408887899307147,6.42375,-66.58973
Yemen,Total,15-24,Youth,Asia,2018,0.3365269173510061,15.552727,48.516388
Yemen,Total,25+,Adults,Asia,2018,0.3365269173510061,15.552727,48.516388
Yemen,Male,15-24,Youth,Asia,2018,0.4189990962790271,15.552727,48.516388
Yemen,Female,25+,Adults,Asia,2018,0.3373105787743448,15.552727,48.516388
Yemen,Male,25+,Adults,Asia,2018,0.1530824743618289,15.552727,48.516388
Yemen,Female,15-24,Youth,Asia,2018,0.506123037026365,15.552727,48.516388
Zambia,Total,25+,Adults,Africa,2018,0.0514204136160626,-13.133897,27.849332
Zambia,Total,15-24,Youth,Africa,2018,0.1137771607444565,-13.133897,27.849332
Zambia,Female,15-24,Youth,Africa,2018,0.1047399510157038,-13.133897,27.849332
Zambia,Female,25+,Adults,Africa,2018,0.0542101609671124,-13.133897,27.849332
Zambia,Male,25+,Adults,Africa,2018,0.0491414650757684,-13.133897,27.849332
Zambia,Male,15-24,Youth,Africa,2018,0.1220678183651818,-13.133897,27.849332
Zimbabwe,Total,15-24,Youth,Africa,2018,0.0988941424037231,-19.015438,29.154857
Zimbabwe,Male,25+,Adults,Africa,2018,0.0743670678838522,-19.015438,29.154857
Zimbabwe,Female,15-24,Youth,Africa,2018,0.1481185577137169,-19.015438,29.154857
Zimbabwe,Female,25+,Adults,Africa,2018,0.0652643711280795,-19.015438,29.154857
Zimbabwe,Male,15-24,Youth,Africa,2018,0.1294416576076279,-19.015438,29.154857
Zimbabwe,Total,25+,Adults,Africa,2018,0.0988941424037231,-19.015438,29.154857
Bahrain,Total,15-24,Youth,Asia,2018,0.1026574635564694,25.930414,50.637772
Bahrain,Total,25+,Adults,Asia,2018,0.0182905266466712,25.930414,50.637772
Central African Republic,Total,15-24,Youth,Africa,2018,0.1373655878770415,6.611111,20.939444
Central African Republic,Total,25+,Adults,Africa,2018,0.0535618393996149,6.611111,20.939444
Channel Islands,Total,15-24,Youth,Europe,2018,0.182852876845097,,
Channel Islands,Total,25+,Adults,Europe,2018,0.0709944859923249,,
China,Total,25+,Adults,Asia,2018,0.0467839321030503,35.86166,104.195397
Congo,Total,15-24,Youth,Africa,2018,0.5726316616678235,,
Congo,Total,25+,Adults,Africa,2018,0.2079802491126508,,
Cuba,Total,15-24,Youth,North America,2018,0.0541119304265825,21.521757,-77.781167
Cuba,Total,25+,Adults,North America,2018,0.0181661012953333,21.521757,-77.781167
Equatorial Guinea,Total,15-24,Youth,Africa,2018,0.2097483988421893,1.650801,10.267895
Equatorial Guinea,Total,25+,Adults,Africa,2018,0.0928475069088813,1.650801,10.267895
Eritrea,Total,15-24,Youth,Africa,2018,0.1340781391206402,15.179384,39.782334
Eritrea,Total,25+,Adults,Africa,2018,0.0514269623187646,15.179384,39.782334
French Polynesia,Total,15-24,Youth,Oceania,2018,0.4769158229754686,-17.679742,-149.406843
French Polynesia,Total,25+,Adults,Oceania,2018,0.0987937289622925,-17.679742,-149.406843
Gabon,Total,15-24,Youth,Africa,2018,0.488808267082291,-0.803689,11.609444
Gabon,Total,25+,Adults,Africa,2018,0.2640502416471297,-0.803689,11.609444
Guam,Total,15-24,Youth,Oceania,2018,0.1683016594412647,13.444304,144.793731
Guam,Total,25+,Adults,Oceania,2018,0.0512828908593207,13.444304,144.793731
Haiti,Total,15-24,Youth,North America,2018,0.4668570156252046,18.971187,-72.285215
Haiti,Total,25+,Adults,North America,2018,0.1299721025264895,18.971187,-72.285215
Libya,Total,15-24,Youth,Africa,2018,0.7172270173278674,26.3351,17.228331
Libya,Total,25+,Adults,Africa,2018,0.2221647391651713,26.3351,17.228331
North Korea,Total,15-24,Youth,Asia,2018,0.1320087490668099,40.339852,127.510093
North Korea,Total,25+,Adults,Asia,2018,0.0436274574006889,40.339852,127.510093
Puerto Rico,Total,15-24,Youth,North America,2018,0.2514505376484918,18.220833,-66.590149
Puerto Rico,Total,25+,Adults,North America,2018,0.1035677332320467,18.220833,-66.590149
Saint Vincent and the Grenadines,Total,15-24,Youth,North America,2018,0.5454283506437375,12.984305,-61.287228
Saint Vincent and the Grenadines,Total,25+,Adults,North America,2018,0.1847650980340794,12.984305,-61.287228
Solomon Islands,Total,15-24,Youth,Oceania,2018,0.016155649565821,-9.64571,160.156194
Solomon Islands,Total,25+,Adults,Oceania,2018,0.0060640987020471,-9.64571,160.156194
South Sudan,Total,15-24,Youth,Africa,2018,0.2633167869445063,,
South Sudan,Total,25+,Adults,Africa,2018,0.1351521263637673,,
Syria,Total,15-24,Youth,Asia,2018,0.544786577778942,34.802075,38.996815
Syria,Total,25+,Adults,Asia,2018,0.1606527746853348,34.802075,38.996815
Turkmenistan,Total,15-24,Youth,Asia,2018,0.118060012311561,38.969719,59.556278
Turkmenistan,Total,25+,Adults,Asia,2018,0.0425665675629657,38.969719,59.556278
United States Virgin Islands,Total,15-24,Youth,North America,2018,0.3888554177417453,,
United States Virgin Islands,Total,25+,Adults,North America,2018,0.1443399562546659,,
Afghanistan,Female,15-24,Youth,Asia,2019,0.2608086910302449,33.93911,67.709953
Afghanistan,Total,25+,Adults,Asia,2019,0.1732739584548703,33.93911,67.709953
Afghanistan,Male,25+,Adults,Asia,2019,0.1027392820566006,33.93911,67.709953
Afghanistan,Total,15-24,Youth,Asia,2019,0.1732739584548703,33.93911,67.709953
Afghanistan,Female,25+,Adults,Asia,2019,0.1627105020936775,33.93911,67.709953
Afghanistan,Male,15-24,Youth,Asia,2019,0.1857085445376408,33.93911,67.709953
Albania,Total,25+,Adults,Europe,2019,0.122353734265009,41.153332,20.168331
Albania,Total,15-24,Youth,Europe,2019,0.3492617032033914,41.153332,20.168331
Albania,Male,15-24,Youth,Europe,2019,0.36191451573175,41.153332,20.168331
Albania,Female,25+,Adults,Europe,2019,0.1247909563503895,41.153332,20.168331
Albania,Female,15-24,Youth,Europe,2019,0.3366607464640834,41.153332,20.168331
Albania,Male,25+,Adults,Europe,2019,0.1217833205854518,41.153332,20.168331
Algeria,Male,25+,Adults,Africa,2019,0.0996927544498749,28.033886,1.659626
Algeria,Female,15-24,Youth,Africa,2019,0.6043014377017515,28.033886,1.659626
Algeria,Total,15-24,Youth,Africa,2019,0.2839558188677288,28.033886,1.659626
Algeria,Female,25+,Adults,Africa,2019,0.2346733733487172,28.033886,1.659626
Algeria,Male,15-24,Youth,Africa,2019,0.3595032215408948,28.033886,1.659626
Algeria,Total,25+,Adults,Africa,2019,0.2839558188677288,28.033886,1.659626
Angola,Total,25+,Adults,Africa,2019,0.1464666761735613,-11.202692,17.873887
Angola,Total,15-24,Youth,Africa,2019,0.4039825245990899,-11.202692,17.873887
Angola,Male,25+,Adults,Africa,2019,0.1379234349274667,-11.202692,17.873887
Angola,Male,15-24,Youth,Africa,2019,0.4390111101028041,-11.202692,17.873887
Angola,Female,25+,Adults,Africa,2019,0.1590287410710813,-11.202692,17.873887
Angola,Female,15-24,Youth,Africa,2019,0.3803881405810441,-11.202692,17.873887
Argentina,Total,15-24,Youth,South America,2019,0.3347809741109973,-38.416097,-63.616672
Argentina,Total,25+,Adults,South America,2019,0.0956091110621362,-38.416097,-63.616672
Argentina,Male,25+,Adults,South America,2019,0.0882066971751558,-38.416097,-63.616672
Argentina,Male,15-24,Youth,South America,2019,0.3104476450989797,-38.416097,-63.616672
Argentina,Female,25+,Adults,South America,2019,0.1050339007220918,-38.416097,-63.616672
Argentina,Female,15-24,Youth,South America,2019,0.369291001724205,-38.416097,-63.616672
Armenia,Total,15-24,Youth,Asia,2019,0.3260821654977507,40.069099,45.038189
Armenia,Total,25+,Adults,Asia,2019,0.1077044738582003,40.069099,45.038189
Armenia,Male,25+,Adults,Asia,2019,0.1633198076150226,40.069099,45.038189
Armenia,Male,15-24,Youth,Asia,2019,0.3345476230602694,40.069099,45.038189
Armenia,Female,25+,Adults,Asia,2019,0.1160014001063043,40.069099,45.038189
Armenia,Female,15-24,Youth,Asia,2019,0.302254430428977,40.069099,45.038189
Australia,Total,25+,Adults,Oceania,2019,0.0505723582716465,-25.274398,133.775136
Australia,Total,15-24,Youth,Oceania,2019,0.1479575301087675,-25.274398,133.775136
Australia,Male,25+,Adults,Oceania,2019,0.0486018382877218,-25.274398,133.775136
Australia,Male,15-24,Youth,Oceania,2019,0.1659903807511311,-25.274398,133.775136
Australia,Female,25+,Adults,Oceania,2019,0.0513501951074063,-25.274398,133.775136
Australia,Female,15-24,Youth,Oceania,2019,0.1370029946718176,-25.274398,133.775136
Austria,Total,15-24,Youth,Europe,2019,0.1134345385482971,47.516231,14.550072
Austria,Total,25+,Adults,Europe,2019,0.0516354019471848,47.516231,14.550072
Austria,Female,15-24,Youth,Europe,2019,0.1023892554805087,47.516231,14.550072
Austria,Male,25+,Adults,Europe,2019,0.0520243203650647,47.516231,14.550072
Austria,Male,15-24,Youth,Europe,2019,0.1227037608411008,47.516231,14.550072
Austria,Female,25+,Adults,Europe,2019,0.051052024320365,47.516231,14.550072
Azerbaijan,Male,25+,Adults,Asia,2019,0.0433773675408688,40.143105,47.576927
Azerbaijan,Male,15-24,Youth,Asia,2019,0.1315451728742367,40.143105,47.576927
Azerbaijan,Female,25+,Adults,Asia,2019,0.0617213529175363,40.143105,47.576927
Azerbaijan,Female,15-24,Youth,Asia,2019,0.1646421302358142,40.143105,47.576927
Azerbaijan,Total,15-24,Youth,Asia,2019,0.1491372493096698,40.143105,47.576927
Azerbaijan,Total,25+,Adults,Asia,2019,0.053204039565967,40.143105,47.576927
Bahamas,Total,15-24,Youth,North America,2019,0.2516950361045931,25.03428,-77.39628
Bahamas,Total,25+,Adults,North America,2019,0.0989797373504284,25.03428,-77.39628
Bahamas,Male,15-24,Youth,North America,2019,0.2875273863385924,25.03428,-77.39628
Bahamas,Female,15-24,Youth,North America,2019,0.355458469994944,25.03428,-77.39628
Bahamas,Female,25+,Adults,North America,2019,0.0956609668511868,25.03428,-77.39628
Bahamas,Male,25+,Adults,North America,2019,0.0953887239586709,25.03428,-77.39628
Bahrain,Female,15-24,Youth,Asia,2019,0.1696851057209899,25.930414,50.637772
Bahrain,Female,25+,Adults,Asia,2019,0.0344063160351063,25.930414,50.637772
Bahrain,Male,15-24,Youth,Asia,2019,0.0359879176011512,25.930414,50.637772
Bahrain,Male,25+,Adults,Asia,2019,0.0030205997122003,25.930414,50.637772
Bangladesh,Female,15-24,Youth,Asia,2019,0.2137495624667799,23.684994,90.356331
Bangladesh,Female,25+,Adults,Asia,2019,0.0553301269170437,23.684994,90.356331
Bangladesh,Male,25+,Adults,Asia,2019,0.0214682966669691,23.684994,90.356331
Bangladesh,Total,15-24,Youth,Asia,2019,0.0920008124073618,23.684994,90.356331
Bangladesh,Total,25+,Adults,Asia,2019,0.0920008124073618,23.684994,90.356331
Bangladesh,Male,15-24,Youth,Asia,2019,0.1333601254910095,23.684994,90.356331
Barbados,Female,15-24,Youth,North America,2019,0.2699742017449473,13.193887,-59.543198
Barbados,Female,25+,Adults,North America,2019,0.0728314557216381,13.193887,-59.543198
Barbados,Total,15-24,Youth,North America,2019,0.3369978090929126,13.193887,-59.543198
Barbados,Total,25+,Adults,North America,2019,0.0815302643348846,13.193887,-59.543198
Barbados,Male,25+,Adults,North America,2019,0.0873251487612948,13.193887,-59.543198
Barbados,Male,15-24,Youth,North America,2019,0.3834605960822951,13.193887,-59.543198
Belgium,Total,15-24,Youth,Europe,2019,0.1841528708661213,50.503887,4.469936
Belgium,Total,25+,Adults,Europe,2019,0.0592841308321557,50.503887,4.469936
Belgium,Male,25+,Adults,Europe,2019,0.062576973436872,50.503887,4.469936
Belgium,Male,15-24,Youth,Europe,2019,0.2066971751558914,50.503887,4.469936
Belgium,Female,25+,Adults,Europe,2019,0.0555116221787209,50.503887,4.469936
Belgium,Female,15-24,Youth,Europe,2019,0.1591194887019199,50.503887,4.469936
Belize,Female,15-24,Youth,North America,2019,0.398446919117933,17.189877,-88.49765
Belize,Male,25+,Adults,North America,2019,0.0491981798618043,17.189877,-88.49765
Belize,Female,25+,Adults,North America,2019,0.120162827177619,17.189877,-88.49765
Belize,Male,15-24,Youth,North America,2019,0.1734316864798994,17.189877,-88.49765
Belize,Total,25+,Adults,North America,2019,0.0746075164966229,17.189877,-88.49765
Belize,Total,15-24,Youth,North America,2019,0.2497763719097191,17.189877,-88.49765
Benin,Female,25+,Adults,Africa,2019,0.0118749756925988,9.30769,2.315834
Benin,Male,15-24,Youth,Africa,2019,0.0393585438894434,9.30769,2.315834
Benin,Male,25+,Adults,Africa,2019,0.0098914917614115,9.30769,2.315834
Benin,Female,15-24,Youth,Africa,2019,0.05623760322543,9.30769,2.315834
Benin,Total,25+,Adults,Africa,2019,0.0113823456966177,9.30769,2.315834
Benin,Total,15-24,Youth,Africa,2019,0.0295577997588705,9.30769,2.315834
Bhutan,Male,15-24,Youth,Asia,2019,0.1267485123870516,27.514162,90.433601
Bhutan,Female,15-24,Youth,Asia,2019,0.1730816599038075,27.514162,90.433601
Bhutan,Total,15-24,Youth,Asia,2019,0.1531560729610951,27.514162,90.433601
Bhutan,Total,25+,Adults,Asia,2019,0.0222720613972542,27.514162,90.433601
Bhutan,Male,25+,Adults,Asia,2019,0.0194329569467311,27.514162,90.433601
Bhutan,Female,25+,Adults,Asia,2019,0.0250333821642013,27.514162,90.433601
Bolivia,Total,15-24,Youth,South America,2019,0.0911495132037802,-16.290154,-63.588653
Bolivia,Total,25+,Adults,South America,2019,0.0374398796945694,-16.290154,-63.588653
Bolivia,Male,15-24,Youth,South America,2019,0.083708207475012,-16.290154,-63.588653
Bolivia,Female,15-24,Youth,South America,2019,0.0986297107743365,-16.290154,-63.588653
Bolivia,Female,25+,Adults,South America,2019,0.0402789841450925,-16.290154,-63.588653
Bolivia,Male,25+,Adults,South America,2019,0.0342896405097424,-16.290154,-63.588653
Bosnia and Herzegovina,Total,25+,Adults,Europe,2019,0.1748577206787922,43.915886,17.679076
Bosnia and Herzegovina,Total,15-24,Youth,Europe,2019,0.4376110037984366,43.915886,17.679076
Bosnia and Herzegovina,Female,15-24,Youth,Europe,2019,0.4861350584025824,43.915886,17.679076
Bosnia and Herzegovina,Female,25+,Adults,Europe,2019,0.2142681203572863,43.915886,17.679076
Bosnia and Herzegovina,Male,15-24,Youth,Europe,2019,0.4096088777110855,43.915886,17.679076
Bosnia and Herzegovina,Male,25+,Adults,Europe,2019,0.1510170216627558,43.915886,17.679076
Botswana,Female,15-24,Youth,Africa,2019,0.4520787689435679,-22.328474,24.684866
Botswana,Female,25+,Adults,Africa,2019,0.2565824442226169,-22.328474,24.684866
Botswana,Male,15-24,Youth,Africa,2019,0.4607775775568145,-22.328474,24.684866
Botswana,Male,25+,Adults,Africa,2019,0.1955870723517896,-22.328474,24.684866
Botswana,Total,15-24,Youth,Africa,2019,0.4598441733539028,-22.328474,24.684866
Botswana,Total,25+,Adults,Africa,2019,0.2263245913115625,-22.328474,24.684866
Brazil,Total,15-24,Youth,South America,2019,0.3496506216212713,-14.235004,-51.92528
Brazil,Total,25+,Adults,South America,2019,0.1120473961911922,-14.235004,-51.92528
Brazil,Male,15-24,Youth,South America,2019,0.3015284493822679,-14.235004,-51.92528
Brazil,Female,15-24,Youth,South America,2019,0.4123831624252952,-14.235004,-51.92528
Brazil,Female,25+,Adults,South America,2019,0.1365881483594124,-14.235004,-51.92528
Brazil,Male,25+,Adults,South America,2019,0.0932367087130689,-14.235004,-51.92528
Brunei,Total,15-24,Youth,Asia,2019,0.2635829757444546,4.535277,114.727669
Brunei,Female,25+,Adults,Asia,2019,0.0728184917743754,4.535277,114.727669
Brunei,Male,15-24,Youth,Asia,2019,0.2327158173120551,4.535277,114.727669
Brunei,Male,25+,Adults,Asia,2019,0.0499630527503014,4.535277,114.727669
Brunei,Total,25+,Adults,Asia,2019,0.059310058726681,4.535277,114.727669
Brunei,Female,15-24,Youth,Asia,2019,0.31385716322906,4.535277,114.727669
Bulgaria,Male,25+,Adults,Europe,2019,0.0552653071807303,42.733883,25.48583
Bulgaria,Total,15-24,Youth,Europe,2019,0.1148865006417153,42.733883,25.48583
Bulgaria,Total,25+,Adults,Europe,2019,0.0515965101053968,42.733883,25.48583
Bulgaria,Female,15-24,Youth,Europe,2019,0.1070822043895925,42.733883,25.48583
Bulgaria,Female,25+,Adults,Europe,2019,0.0474221190868195,42.733883,25.48583
Bulgaria,Male,15-24,Youth,Europe,2019,0.1202146829666696,42.733883,25.48583
Burkina Faso,Male,25+,Adults,Africa,2019,0.0458145896262494,12.238333,-1.561593
Burkina Faso,Female,25+,Adults,Africa,2019,0.0448941493706003,12.238333,-1.561593
Burkina Faso,Male,15-24,Youth,Africa,2019,0.1003279878657453,12.238333,-1.561593
Burkina Faso,Total,25+,Adults,Africa,2019,0.0176050403826957,12.238333,-1.561593
Burkina Faso,Total,15-24,Youth,Africa,2019,0.0258241829472237,12.238333,-1.561593
Burkina Faso,Female,15-24,Youth,Africa,2019,0.101455851277597,12.238333,-1.561593
Burundi,Total,15-24,Youth,Africa,2019,0.0150770706664765,-3.373056,29.918886
Burundi,Total,25+,Adults,Africa,2019,0.0150770706664765,-3.373056,29.918886
Burundi,Male,15-24,Youth,Africa,2019,0.0281317655599777,-3.373056,29.918886
Burundi,Male,25+,Adults,Africa,2019,0.0098266720250982,-3.373056,29.918886
Burundi,Female,15-24,Youth,Africa,2019,0.0166068164434707,-3.373056,29.918886
Burundi,Female,25+,Adults,Africa,2019,0.0101507707066647,-3.373056,29.918886
Cabo Verde,Male,25+,Adults,Africa,2019,0.1350324746878929,,
Cabo Verde,Male,15-24,Youth,Africa,2019,0.3157628634766714,,
Cabo Verde,Female,25+,Adults,Africa,2019,0.1068618172861272,,
Cabo Verde,Female,15-24,Youth,Africa,2019,0.4210949349858045,,
Cabo Verde,Total,15-24,Youth,Africa,2019,0.6526569609914827,,
Cabo Verde,Total,25+,Adults,Africa,2019,0.069797892062175,,
Cambodia,Male,25+,Adults,Asia,2019,0.0,12.565679,104.990963
Cambodia,Male,15-24,Youth,Asia,2019,0.0037465807589094,12.565679,104.990963
Cambodia,Female,25+,Adults,Asia,2019,0.0004148463124052,12.565679,104.990963
Cambodia,Total,15-24,Youth,Asia,2019,0.0210145585127759,12.565679,104.990963
Cambodia,Total,25+,Adults,Asia,2019,0.0026187173470578,12.565679,104.990963
Cambodia,Female,15-24,Youth,Asia,2019,0.0056133891647328,12.565679,104.990963
Cameroon,Male,25+,Adults,Africa,2019,0.0303356365946303,7.369722,12.354722
Cameroon,Male,15-24,Youth,Africa,2019,0.0768632433203261,7.369722,12.354722
Cameroon,Female,25+,Adults,Africa,2019,0.0436885022751727,7.369722,12.354722
Cameroon,Female,15-24,Youth,Africa,2019,0.0899179382138273,7.369722,12.354722
Cameroon,Total,15-24,Youth,Africa,2019,0.0559351111226346,7.369722,12.354722
Cameroon,Total,25+,Adults,Africa,2019,0.0559351111226346,7.369722,12.354722
Canada,Total,15-24,Youth,North America,2019,0.1388049833413277,56.130366,-106.346771
Canada,Total,25+,Adults,North America,2019,0.0621621271244668,56.130366,-106.346771
Canada,Female,15-24,Youth,North America,2019,0.1210184476969547,56.130366,-106.346771
Canada,Female,25+,Adults,North America,2019,0.0586618613635479,56.130366,-106.346771
Canada,Male,15-24,Youth,North America,2019,0.1565137353021247,56.130366,-106.346771
Canada,Male,25+,Adults,North America,2019,0.065610537096335,56.130366,-106.346771
Central African Republic,Male,15-24,Youth,Africa,2019,0.1258669639731905,6.611111,20.939444
Central African Republic,Male,25+,Adults,Africa,2019,0.0475776864539715,6.611111,20.939444
Central African Republic,Female,25+,Adults,Africa,2019,0.0598415805644502,6.611111,20.939444
Central African Republic,Female,15-24,Youth,Africa,2019,0.1487224029972645,6.611111,20.939444
Chad,Male,15-24,Youth,Africa,2019,0.0271076137262273,15.454166,18.732207
Chad,Male,25+,Adults,Africa,2019,0.0131584064716024,15.454166,18.732207
Chad,Female,15-24,Youth,Africa,2019,0.008296926248104,15.454166,18.732207
Chad,Total,25+,Adults,Africa,2019,0.0137893185717187,15.454166,18.732207
Chad,Total,15-24,Youth,Africa,2019,0.0137893185717187,15.454166,18.732207
Chad,Female,25+,Adults,Africa,2019,0.0090617991366011,15.454166,18.732207
Channel Islands,Male,15-24,Youth,Europe,2019,0.1817675045697914,,
Channel Islands,Female,15-24,Youth,Europe,2019,0.1744947301554377,,
Channel Islands,Female,25+,Adults,Europe,2019,0.0729092394052141,,
Channel Islands,Male,25+,Adults,Europe,2019,0.0645474934207967,,
Chile,Male,25+,Adults,South America,2019,0.0714183854700079,-35.675147,-71.542969
Chile,Total,15-24,Youth,South America,2019,0.2453297379986258,-35.675147,-71.542969
Chile,Female,15-24,Youth,South America,2019,0.2589937384134722,-35.675147,-71.542969
Chile,Female,25+,Adults,South America,2019,0.085704655353462,-35.675147,-71.542969
Chile,Male,15-24,Youth,South America,2019,0.2474687892969651,-35.675147,-71.542969
Chile,Total,25+,Adults,South America,2019,0.0816469398602486,-35.675147,-71.542969
China,Total,15-24,Youth,Asia,2019,0.1528967940158419,35.86166,104.195397
China,Female,15-24,Youth,Asia,2019,0.1243372181961963,35.86166,104.195397
China,Male,15-24,Youth,Asia,2019,0.1494872758857617,35.86166,104.195397
China,Male,25+,Adults,Asia,2019,0.0548115690265372,35.86166,104.195397
China,Female,25+,Adults,Asia,2019,0.0427032422832103,35.86166,104.195397
Colombia,Male,25+,Adults,South America,2019,0.0853157369355821,4.570868,-74.297333
Colombia,Female,15-24,Youth,South America,2019,0.3392664998638786,4.570868,-74.297333
Colombia,Female,25+,Adults,South America,2019,0.1373919130896975,4.570868,-74.297333
Colombia,Male,15-24,Youth,South America,2019,0.2169127655988695,4.570868,-74.297333
Colombia,Total,25+,Adults,South America,2019,0.1068229254443392,4.570868,-74.297333
Colombia,Total,15-24,Youth,South America,2019,0.2673425204506268,4.570868,-74.297333
Comoros,Total,15-24,Youth,Africa,2019,0.0841662669449593,-11.875001,43.872219
Comoros,Total,25+,Adults,Africa,2019,0.0841662669449593,-11.875001,43.872219
Comoros,Female,15-24,Youth,Africa,2019,0.1387142357104891,-11.875001,43.872219
Comoros,Female,25+,Adults,Africa,2019,0.0640678273720782,-11.875001,43.872219
Comoros,Male,15-24,Youth,Africa,2019,0.1192164590274446,-11.875001,43.872219
Comoros,Male,25+,Adults,Africa,2019,0.0522576714157926,-11.875001,43.872219
Congo,Female,15-24,Youth,Africa,2019,0.5380686311368086,,
Congo,Female,25+,Adults,Africa,2019,0.2227983976561183,,
Congo,Male,25+,Adults,Africa,2019,0.1795247416933507,,
Congo,Male,15-24,Youth,Africa,2019,0.575430727147802,,
Costa Rica,Total,25+,Adults,North America,2019,0.0966332628958865,9.748917,-83.753428
Costa Rica,Total,15-24,Youth,North America,2019,0.4020897882987412,9.748917,-83.753428
Costa Rica,Female,15-24,Youth,North America,2019,0.4663391109324968,9.748917,-83.753428
Costa Rica,Female,25+,Adults,North America,2019,0.1360825544161686,9.748917,-83.753428
Costa Rica,Male,15-24,Youth,North America,2019,0.3611237149487276,9.748917,-83.753428
Costa Rica,Male,25+,Adults,North America,2019,0.0700442070601656,9.748917,-83.753428
Cote d'Ivoire,Female,25+,Adults,Africa,2019,0.0308541944851368,,
Cote d'Ivoire,Total,25+,Adults,Africa,2019,0.0250204182169386,,
Cote d'Ivoire,Male,25+,Adults,Africa,2019,0.0194977766830444,,
Cote d'Ivoire,Male,15-24,Youth,Africa,2019,0.041795765974824,,
Cote d'Ivoire,Female,15-24,Youth,Africa,2019,0.0618509923901629,,
Cote d'Ivoire,Total,15-24,Youth,Africa,2019,0.05224470746853,,
Croatia,Female,25+,Adults,Europe,2019,0.0799097709270518,45.1,15.2
Croatia,Male,15-24,Youth,Europe,2019,0.1886513605662652,45.1,15.2
Croatia,Male,25+,Adults,Europe,2019,0.0684496415468581,45.1,15.2
