Country,Sex,Age,age_categories,Continent,Year,UnemploymentRate
Ecuador,Female,25+,Adults,South America,2024,0.04161152397434592
Egypt,Total,25+,Adults,Africa,2024,0.1704460619634192
Egypt,Total,15-24,Youth,Africa,2024,0.1704460619634192
Egypt,Female,15-24,Youth,Africa,2024,0.4775272320065153
Egypt,Female,25+,Adults,Africa,2024,0.13007736943907158
Egypt,Male,15-24,Youth,Africa,2024,0.13923953985544132
Egypt,Male,25+,Adults,Africa,2024,0.04355848518782449
El Salvador,Total,15-24,Youth,North America,2024,0.05095396857714886
El Salvador,Total,25+,Adults,North America,2024,0.05095396857714886
El Salvador,Female,15-24,Youth,North America,2024,0.1281049577522142
El Salvador,Male,25+,Adults,North America,2024,0.023032678407818388
El Salvador,Male,15-24,Youth,North America,2024,0.06438969764837627
El Salvador,Female,25+,Adults,North America,2024,0.02200193423597679
Equatorial Guinea,Male,15-24,Youth,Africa,2024,0.18865163392039092
Equatorial Guinea,Male,25+,Adults,Africa,2024,0.0829303675048356
Equatorial Guinea,Female,25+,Adults,Africa,2024,0.10201822253893923
Equatorial Guinea,Female,15-24,Youth,Africa,2024,0.22537666700600634
Eritrea,Female,25+,Adults,Africa,2024,0.056080118090196474
Eritrea,Male,15-24,Youth,Africa,2024,0.11050595541077064
Eritrea,Male,25+,Adults,Africa,2024,0.040962536903186395
Eritrea,Female,15-24,Youth,Africa,2024,0.14341341748956532
Estonia,Male,25+,Adults,Europe,2024,0.07185941158505549
Estonia,Female,25+,Adults,Europe,2024,0.0887076249618243
Estonia,Female,15-24,Youth,Europe,2024,0.19755929960297264
Estonia,Total,15-24,Youth,Europe,2024,0.13127566256065698
Estonia,Total,25+,Adults,Europe,2024,0.13127566256065698
Estonia,Male,15-24,Youth,Europe,2024,0.24517713529471652
Eswatini,Total,15-24,Youth,Africa,2024,0.3679608232379789
Eswatini,Total,25+,Adults,Africa,2024,0.3679608232379789
Eswatini,Female,15-24,Youth,Africa,2024,0.6266288302962435
Eswatini,Male,15-24,Youth,Africa,2024,0.5667565916726052
Eswatini,Male,25+,Adults,Africa,2024,0.21028453629237506
Eswatini,Female,25+,Adults,Africa,2024,0.24428636872645834
Ethiopia,Female,15-24,Youth,Africa,2024,0.08917845871933218
Ethiopia,Male,25+,Adults,Africa,2024,0.020996640537514
Ethiopia,Male,15-24,Youth,Africa,2024,0.04733788048457701
Ethiopia,Female,25+,Adults,Africa,2024,0.04189147918151277
Ethiopia,Total,25+,Adults,Africa,2024,0.04732303437510604
Ethiopia,Total,15-24,Youth,Africa,2024,0.04732303437510604
Fiji,Total,15-24,Youth,Oceania,2024,0.09746470867691473
Fiji,Total,25+,Adults,Oceania,2024,0.09746470867691473
Fiji,Female,15-24,Youth,Oceania,2024,0.27495418914791814
Fiji,Female,25+,Adults,Oceania,2024,0.028657233024534257
Fiji,Male,15-24,Youth,Oceania,2024,0.14369337269673216
Fiji,Male,25+,Adults,Oceania,2024,0.02528504530184262
Finland,Female,15-24,Youth,Europe,2024,0.20613610913162986
Finland,Male,15-24,Youth,Europe,2024,0.22388781431334623
Finland,Male,25+,Adults,Europe,2024,0.08307034510841903
Finland,Total,25+,Adults,Europe,2024,0.1270742135803726
Finland,Total,15-24,Youth,Europe,2024,0.1270742135803726
Finland,Female,25+,Adults,Europe,2024,0.06638755980861245
France,Total,15-24,Youth,Europe,2024,0.12059494723268521
France,Total,25+,Adults,Europe,2024,0.12059494723268521
France,Female,25+,Adults,Europe,2024,0.07542247785808817
France,Female,15-24,Youth,Europe,2024,0.18136007329736334
France,Male,15-24,Youth,Europe,2024,0.21523465336455258
France,Male,25+,Adults,Europe,2024,0.0750788964674743
French Polynesia,Female,15-24,Youth,Oceania,2024,0.5318639926702637
French Polynesia,Female,25+,Adults,Oceania,2024,0.1070574162679426
French Polynesia,Male,15-24,Youth,Oceania,2024,0.4277206556041942
French Polynesia,Male,25+,Adults,Oceania,2024,0.09318690827649395
Gabon,Male,25+,Adults,Africa,2024,0.15870915199022703
Gabon,Male,15-24,Youth,Africa,2024,0.3948386439987784
Gabon,Female,25+,Adults,Africa,2024,0.3469663035732465
Gabon,Female,15-24,Youth,Africa,2024,0.5445383284129085
Gambia,Male,25+,Adults,Africa,2024,0.050735518680647455
Gambia,Total,25+,Adults,Africa,2024,0.059085394821677024
Gambia,Total,15-24,Youth,Africa,2024,0.059085394821677024
Gambia,Female,15-24,Youth,Africa,2024,0.0787437646340222
Gambia,Female,25+,Adults,Africa,2024,0.02503054056805457
Gambia,Male,15-24,Youth,Africa,2024,0.09968950422477858
Georgia,Total,25+,Adults,Asia,2024,0.22615502731684148
Georgia,Total,15-24,Youth,Asia,2024,0.22615502731684148
Georgia,Female,25+,Adults,Asia,2024,0.11204570905018835
Georgia,Female,15-24,Youth,Asia,2024,0.4242084902779192
Georgia,Male,15-24,Youth,Asia,2024,0.3755217347042655
Georgia,Male,25+,Adults,Asia,2024,0.14413875598086126
Germany,Female,15-24,Youth,Europe,2024,0.06886898096304593
Germany,Male,25+,Adults,Europe,2024,0.037437646340221925
Germany,Male,15-24,Youth,Europe,2024,0.08799501170721775
Germany,Total,15-24,Youth,Europe,2024,0.050801265736876045
Germany,Total,25+,Adults,Europe,2024,0.050801265736876045
Germany,Female,25+,Adults,Europe,2024,0.032258475007635144
Ghana,Total,15-24,Youth,Africa,2024,0.05513845057518069
Ghana,Total,25+,Adults,Africa,2024,0.05513845057518069
Ghana,Female,15-24,Youth,Africa,2024,0.0819377990430622
Ghana,Male,15-24,Youth,Africa,2024,0.08730784892599003
Ghana,Male,25+,Adults,Africa,2024,0.03356917438664359
Ghana,Female,25+,Adults,Africa,2024,0.038481115748752924
Greece,Male,25+,Adults,Europe,2024,0.08318487223862366
Greece,Total,25+,Adults,Europe,2024,0.17919678306016495
Greece,Total,15-24,Youth,Europe,2024,0.17919678306016495
Greece,Male,15-24,Youth,Europe,2024,0.2511961722488038
Greece,Female,15-24,Youth,Europe,2024,0.33863127354168787
Greece,Female,25+,Adults,Europe,2024,0.1491397739997964
Guam,Male,25+,Adults,Oceania,2024,0.057912552173470425
Guam,Female,25+,Adults,Oceania,2024,0.044678306016491906
Guam,Female,15-24,Youth,Oceania,2024,0.16937290033594624
Guam,Male,15-24,Youth,Oceania,2024,0.16251399776035835
Guatemala,Female,25+,Adults,North America,2024,0.0393846075537005
Guatemala,Male,15-24,Youth,North America,2024,0.05998676575384302
Guatemala,Male,25+,Adults,North America,2024,0.016720961009874788
Guatemala,Female,15-24,Youth,North America,2024,0.12732871831416065
Guatemala,Total,15-24,Youth,North America,2024,0.05528691166989039
Guatemala,Total,25+,Adults,North America,2024,0.05528691166989039
Guinea,Total,15-24,Youth,Africa,2024,0.07357731853812481
Guinea,Total,25+,Adults,Africa,2024,0.07357731853812481
Guinea,Female,15-24,Youth,Africa,2024,0.10406698564593302
Guinea,Female,25+,Adults,Africa,2024,0.058879670161865016
Guinea,Male,15-24,Youth,Africa,2024,0.07932912552173471
Guinea,Male,25+,Adults,Africa,2024,0.06445332383182328
Guinea-Bissau,Male,25+,Adults,Africa,2024,0.04192965489158098
Guinea-Bissau,Male,15-24,Youth,Africa,2024,0.04691794767382673
Guinea-Bissau,Total,15-24,Youth,Africa,2024,0.04034960466931352
Guinea-Bissau,Female,15-24,Youth,Africa,2024,0.05006108113610913
Guinea-Bissau,Total,25+,Adults,Africa,2024,0.04034960466931352
Guinea-Bissau,Female,25+,Adults,Africa,2024,0.027804642166344297
Guyana,Male,25+,Adults,South America,2024,0.0766059248702026
Guyana,Total,15-24,Youth,South America,2024,0.15902092028911738
Guyana,Female,15-24,Youth,South America,2024,0.33832586786114216
Guyana,Female,25+,Adults,South America,2024,0.0881858902575588
Guyana,Male,15-24,Youth,South America,2024,0.20539804540364454
Guyana,Total,25+,Adults,South America,2024,0.15902092028911738
Haiti,Female,15-24,Youth,North America,2024,0.5947012114425329
Haiti,Female,25+,Adults,North America,2024,0.16731141199226307
Haiti,Male,15-24,Youth,North America,2024,0.37025348671485286
Haiti,Male,25+,Adults,North America,2024,0.10902982795479997
Honduras,Total,15-24,Youth,North America,2024,0.10933311276256406
Honduras,Female,15-24,Youth,North America,2024,0.24079965387356206
Honduras,Female,25+,Adults,North America,2024,0.08132698768197089
Honduras,Male,15-24,Youth,North America,2024,0.10418151277613764
Honduras,Male,25+,Adults,North America,2024,0.049844752112389284
Honduras,Total,25+,Adults,North America,2024,0.10933311276256406
Hong Kong,Female,15-24,Youth,Asia,2024,0.1149343377786827
Hong Kong,Female,25+,Adults,Asia,2024,0.03685228545250942
Hong Kong,Male,15-24,Youth,Asia,2024,0.1464547490583325
Hong Kong,Male,25+,Adults,Asia,2024,0.05231344803013336
Hong Kong,Total,25+,Adults,Asia,2024,0.07467805151175812
Hong Kong,Total,15-24,Youth,Asia,2024,0.07467805151175812
Hungary,Male,15-24,Youth,Europe,2024,0.18178000610811362
Hungary,Total,15-24,Youth,Europe,2024,0.0855644914995419
Hungary,Total,25+,Adults,Europe,2024,0.0855644914995419
Hungary,Female,25+,Adults,Europe,2024,0.04493281075027996
Hungary,Female,15-24,Youth,Europe,2024,0.1428153313651634
Hungary,Male,25+,Adults,Europe,2024,0.04159879873765652
Iceland,Male,15-24,Youth,Europe,2024,0.09332688588007738
Iceland,Male,25+,Adults,Europe,2024,0.03426906240456073
Iceland,Female,25+,Adults,Europe,2024,0.02368166547897791
Iceland,Total,15-24,Youth,Europe,2024,0.05044495910957277
Iceland,Total,25+,Adults,Europe,2024,0.05044495910957277
Iceland,Female,15-24,Youth,Europe,2024,0.0761350911126947
India,Total,15-24,Youth,Asia,2024,0.10658021989208999
India,Total,25+,Adults,Asia,2024,0.10658021989208999
India,Female,15-24,Youth,Asia,2024,0.2184159625369032
India,Female,25+,Adults,Asia,2024,0.02825002545047338
India,Male,15-24,Youth,Asia,2024,0.2477603583426652
India,Male,25+,Adults,Asia,2024,0.034421765244833556
Indonesia,Total,25+,Adults,Asia,2024,0.07431962401167329
Indonesia,Male,25+,Adults,Asia,2024,0.021569276188537108
Indonesia,Male,15-24,Youth,Asia,2024,0.16885116563168076
Indonesia,Female,15-24,Youth,Asia,2024,0.1616868573755472
Indonesia,Female,25+,Adults,Asia,2024,0.014786725033085615
Indonesia,Total,15-24,Youth,Asia,2024,0.07431962401167329
Iran,Female,15-24,Youth,Asia,2024,0.44533238318232715
Iran,Total,25+,Adults,Asia,2024,0.20462816858393568
Iran,Male,25+,Adults,Asia,2024,0.07728036241474093
Iran,Female,25+,Adults,Asia,2024,0.16728596151888425
Iran,Total,15-24,Youth,Asia,2024,0.20462816858393568
Iran,Male,15-24,Youth,Asia,2024,0.2514125012725237
Iraq,Total,15-24,Youth,Asia,2024,0.35639782483287524
Iraq,Total,25+,Adults,Asia,2024,0.35639782483287524
Iraq,Female,15-24,Youth,Asia,2024,0.8144533238318233
Iraq,Female,25+,Adults,Asia,2024,0.29843225083986563
Iraq,Male,15-24,Youth,Asia,2024,0.3510511045505446
Iraq,Male,25+,Adults,Asia,2024,0.11777206556041943
Ireland,Female,25+,Adults,Europe,2024,0.04520004072075741
Ireland,Total,25+,Adults,Europe,2024,0.08560478808239168
Ireland,Total,15-24,Youth,Europe,2024,0.08560478808239168
Ireland,Female,15-24,Youth,Europe,2024,0.13992670263666904
Ireland,Male,25+,Adults,Europe,2024,0.048915809834062914
Ireland,Male,15-24,Youth,Europe,2024,0.1580092639723099
Israel,Total,25+,Adults,Asia,2024,0.05658488581220944
Israel,Total,15-24,Youth,Asia,2024,0.05658488581220944
Israel,Female,15-24,Youth,Asia,2024,0.08361753028606334
Israel,Female,25+,Adults,Asia,2024,0.039600936577420344
Israel,Male,15-24,Youth,Asia,2024,0.08121246055176627
Israel,Male,25+,Adults,Asia,2024,0.041204316400285046
Italy,Male,25+,Adults,Europe,2024,0.07623689300620992
Italy,Male,15-24,Youth,Europe,2024,0.27825002545047334
Italy,Female,25+,Adults,Europe,2024,0.10066934744986257
Italy,Female,15-24,Youth,Europe,2024,0.3419525603176219
Italy,Total,15-24,Youth,Europe,2024,0.16660091961043808
Italy,Total,25+,Adults,Europe,2024,0.16660091961043808
Jamaica,Total,25+,Adults,North America,2024,0.11990990532423905
Jamaica,Total,15-24,Youth,North America,2024,0.11990990532423905
Jamaica,Female,15-24,Youth,North America,2024,0.2837855034103634
Jamaica,Female,25+,Adults,North America,2024,0.05755624554616716
Jamaica,Male,15-24,Youth,North America,2024,0.20068970782856563
Jamaica,Male,25+,Adults,North America,2024,0.0415097220808307
Japan,Female,15-24,Youth,Asia,2024,0.049412094064949605
Japan,Female,25+,Adults,Asia,2024,0.030286063320777767
Japan,Male,15-24,Youth,Asia,2024,0.05347144456886897
Japan,Male,25+,Adults,Asia,2024,0.034663544741932194
Japan,Total,25+,Adults,Asia,2024,0.039329464861379754
Japan,Total,15-24,Youth,Asia,2024,0.039329464861379754
Jordan,Total,25+,Adults,Asia,2024,0.35057814992025516
Jordan,Male,25+,Adults,Asia,2024,0.1643973327903899
Jordan,Total,15-24,Youth,Asia,2024,0.35057814992025516
Jordan,Male,15-24,Youth,Asia,2024,0.5006362618344702
Jordan,Female,15-24,Youth,Asia,2024,0.6429807594421257
Jordan,Female,25+,Adults,Asia,2024,0.2471749974549527
Kazakhstan,Female,15-24,Youth,Asia,2024,0.054425837320574155
Kazakhstan,Female,25+,Adults,Asia,2024,0.06682021785605213
Kazakhstan,Male,15-24,Youth,Asia,2024,0.03724676778988089
Kazakhstan,Male,25+,Adults,Asia,2024,0.052173470426549934
Kazakhstan,Total,25+,Adults,Asia,2024,0.05438341986494282
Kazakhstan,Total,15-24,Youth,Asia,2024,0.05438341986494282
Kenya,Total,25+,Adults,Africa,2024,0.09208405443007907
Kenya,Total,15-24,Youth,Africa,2024,0.09208405443007907
Kenya,Male,15-24,Youth,Africa,2024,0.10923343174183041
Kenya,Female,25+,Adults,Africa,2024,0.06671841596253691
Kenya,Female,15-24,Youth,Africa,2024,0.2042654993382877
Kenya,Male,25+,Adults,Africa,2024,0.03243662832128678
Kosovo,Total,25+,Adults,Europe,2024,0.23062625131492726
Kosovo,Total,15-24,Youth,Europe,2024,0.5166017679595202
Kuwait,Total,25+,Adults,Asia,2024,0.1026184295361227
Kuwait,Total,15-24,Youth,Asia,2024,0.1026184295361227
Kuwait,Female,25+,Adults,Asia,2024,0.054273134480301334
Kuwait,Male,25+,Adults,Asia,2024,0.0055482031965794565
Kuwait,Male,15-24,Youth,Asia,2024,0.1096788150259595
Kuwait,Female,15-24,Youth,Asia,2024,0.36439987783772776
Kyrgyzstan,Total,15-24,Youth,Asia,2024,0.06692626149513049
Kyrgyzstan,Total,25+,Adults,Asia,2024,0.06692626149513049
Kyrgyzstan,Male,15-24,Youth,Asia,2024,0.09545200040720758
Kyrgyzstan,Female,15-24,Youth,Asia,2024,0.12142420849027794
Kyrgyzstan,Female,25+,Adults,Asia,2024,0.04363483660796091
Kyrgyzstan,Male,25+,Adults,Asia,2024,0.03829023719841189
Laos,Female,15-24,Youth,Asia,2024,0.07311921001730633
Laos,Female,25+,Adults,Asia,2024,0.02943347246258781
Laos,Male,15-24,Youth,Asia,2024,0.0860862262038074
Laos,Male,25+,Adults,Asia,2024,0.04601445586887916
Laos,Total,15-24,Youth,Asia,2024,0.05472700125555669
Laos,Total,25+,Adults,Asia,2024,0.05472700125555669
Latvia,Female,15-24,Youth,Europe,2024,0.13357680952865725
Latvia,Female,25+,Adults,Europe,2024,0.06290084495571618
Latvia,Male,25+,Adults,Europe,2024,0.09391224676778989
Latvia,Male,15-24,Youth,Europe,2024,0.16579710882622417
Latvia,Total,25+,Adults,Europe,2024,0.10377218432929519
Latvia,Total,15-24,Youth,Europe,2024,0.10377218432929519
Lebanon,Total,15-24,Youth,Asia,2024,0.1927682479894126
Lebanon,Total,25+,Adults,Asia,2024,0.1927682479894126
Lebanon,Male,25+,Adults,Asia,2024,0.08775323221011912
Lebanon,Male,15-24,Youth,Asia,2024,0.3089687468186908
Lebanon,Female,25+,Adults,Asia,2024,0.16447368421052633
Lebanon,Female,15-24,Youth,Asia,2024,0.2824875292680444
Lesotho,Total,15-24,Youth,Africa,2024,0.23709236825138283
Lesotho,Total,25+,Adults,Africa,2024,0.23709236825138283
Lesotho,Female,15-24,Youth,Africa,2024,0.43130917235060573
Lesotho,Female,25+,Adults,Africa,2024,0.18941514812175508
Lesotho,Male,15-24,Youth,Africa,2024,0.21618904611625778
Lesotho,Male,25+,Adults,Africa,2024,0.17296141708235774
Liberia,Female,15-24,Youth,Africa,2024,0.02472513488750891
Liberia,Total,25+,Adults,Africa,2024,0.03240693610234484
Liberia,Total,15-24,Youth,Africa,2024,0.03240693610234484
Liberia,Female,25+,Adults,Africa,2024,0.026837524177949712
Liberia,Male,15-24,Youth,Africa,2024,0.026659370864298076
Liberia,Male,25+,Adults,Africa,2024,0.04761783569174387
Libya,Male,15-24,Youth,Africa,2024,0.5006998880179171
Libya,Male,25+,Adults,Africa,2024,0.15108673521327498
Libya,Female,15-24,Youth,Africa,2024,0.8520563982490075
Libya,Female,25+,Adults,Africa,2024,0.2642649903288201
Lithuania,Total,15-24,Youth,Europe,2024,0.09407343309918897
Lithuania,Total,25+,Adults,Europe,2024,0.09407343309918897
Lithuania,Male,15-24,Youth,Europe,2024,0.14364247174997458
Lithuania,Male,25+,Adults,Europe,2024,0.08024534256337168
Lithuania,Female,25+,Adults,Europe,2024,0.07453171128983
Lithuania,Female,15-24,Youth,Europe,2024,0.10540313549832027
Luxembourg,Total,25+,Adults,Europe,2024,0.11250169669822525
Luxembourg,Total,15-24,Youth,Europe,2024,0.11250169669822525
Luxembourg,Female,15-24,Youth,Europe,2024,0.29156062302758834
Luxembourg,Female,25+,Adults,Europe,2024,0.04918303980454036
Luxembourg,Male,15-24,Youth,Europe,2024,0.13514201364145373
Luxembourg,Male,25+,Adults,Europe,2024,0.06360073297363332
Madagascar,Female,15-24,Youth,Africa,2024,0.03685228545250942
Madagascar,Female,25+,Adults,Africa,2024,0.016504631986154945
Madagascar,Male,15-24,Youth,Africa,2024,0.04756693474498626
Madagascar,Male,25+,Adults,Africa,2024,0.01182174488445485
Madagascar,Total,15-24,Youth,Africa,2024,0.026071889103804
Madagascar,Total,25+,Adults,Africa,2024,0.026071889103804
Malawi,Total,15-24,Youth,Africa,2024,0.06688596491228072
Malawi,Total,25+,Adults,Africa,2024,0.06688596491228072
Malawi,Male,15-24,Youth,Africa,2024,0.07898554413112086
Malawi,Male,25+,Adults,Africa,2024,0.039053751399776036
Malawi,Female,15-24,Youth,Africa,2024,0.08940751297974144
Malawi,Female,25+,Adults,Africa,2024,0.0677109844243103
Malaysia,Male,25+,Adults,Asia,2024,0.030476941871118806
Malaysia,Female,25+,Adults,Asia,2024,0.030629644711391634
Malaysia,Female,15-24,Youth,Asia,2024,0.14986511249109233
Malaysia,Male,15-24,Youth,Asia,2024,0.12684515931996337
Malaysia,Total,15-24,Youth,Asia,2024,0.0714140283009264
Malaysia,Total,25+,Adults,Asia,2024,0.0714140283009264
Maldives,Male,25+,Adults,Asia,2024,0.03822661101496488
Maldives,Male,15-24,Youth,Asia,2024,0.23647307339916523
Maldives,Female,25+,Adults,Asia,2024,0.03298381349893108
Maldives,Female,15-24,Youth,Asia,2024,0.11483253588516747
Maldives,Total,15-24,Youth,Asia,2024,0.08751781533136517
Maldives,Total,25+,Adults,Asia,2024,0.08751781533136517
Mali,Total,15-24,Youth,Africa,2024,0.04365816620855814
Mali,Male,25+,Adults,Africa,2024,0.034956225185788455
Mali,Male,15-24,Youth,Africa,2024,0.05700906036852285
Mali,Female,15-24,Youth,Africa,2024,0.05875241779497098
Mali,Female,25+,Adults,Africa,2024,0.030705996131528048
Mali,Total,25+,Adults,Africa,2024,0.04365816620855814
Malta,Male,15-24,Youth,Europe,2024,0.14146645627608673
Malta,Female,25+,Adults,Europe,2024,0.02998065764023211
Malta,Female,15-24,Youth,Europe,2024,0.04458922935966609
Malta,Total,15-24,Youth,Europe,2024,0.04949268723064915
Malta,Total,25+,Adults,Europe,2024,0.04949268723064915
Malta,Male,25+,Adults,Europe,2024,0.020156774916013438
Mauritania,Total,15-24,Youth,Africa,2024,0.19477671451355666
Mauritania,Total,25+,Adults,Africa,2024,0.19477671451355666
Mauritania,Male,25+,Adults,Africa,2024,0.07119769927720657
Mauritania,Male,15-24,Youth,Africa,2024,0.2569861549424819
Mauritania,Female,25+,Adults,Africa,2024,0.15461162577623946
Mauritania,Female,15-24,Youth,Africa,2024,0.39062659065458616
Mauritius,Male,15-24,Youth,Africa,2024,0.19370355288608368
Mauritius,Female,15-24,Youth,Africa,2024,0.24535528860836814
Mauritius,Female,25+,Adults,Africa,2024,0.058803318741728595
Mauritius,Total,15-24,Youth,Africa,2024,0.10491109301299673
Mauritius,Total,25+,Adults,Africa,2024,0.10491109301299673
Mauritius,Male,25+,Adults,Africa,2024,0.017802606128473994
Mexico,Female,15-24,Youth,North America,2024,0.08690064135192915
Mexico,Female,25+,Adults,North America,2024,0.02933167056907259
Mexico,Male,15-24,Youth,North America,2024,0.07282652957345008
Mexico,Total,15-24,Youth,North America,2024,0.0490006447453256
Mexico,Total,25+,Adults,North America,2024,0.0490006447453256
Mexico,Male,25+,Adults,North America,2024,0.03004428382367912
Moldova,Total,15-24,Youth,Europe,2024,0.02413765312701483
Moldova,Female,15-24,Youth,Europe,2024,0.04469103125318131
Moldova,Female,25+,Adults,Europe,2024,0.011121856866537718
Moldova,Male,15-24,Youth,Europe,2024,0.034179985747734905
Moldova,Male,25+,Adults,Europe,2024,0.019953171128983
Moldova,Total,25+,Adults,Europe,2024,0.02413765312701483
Mongolia,Total,15-24,Youth,Asia,2024,0.08480309817095931
Mongolia,Female,15-24,Youth,Asia,2024,0.16309935864807087
Mongolia,Male,25+,Adults,Asia,2024,0.06884353048966711
Mongolia,Male,15-24,Youth,Asia,2024,0.10902982795479997
Mongolia,Female,25+,Adults,Asia,2024,0.041038888323322815
Mongolia,Total,25+,Adults,Asia,2024,0.08480309817095931
Montenegro,Total,25+,Adults,Europe,2024,0.22221868743425296
Montenegro,Total,15-24,Youth,Europe,2024,0.22221868743425296
Montenegro,Female,15-24,Youth,Europe,2024,0.3098722386236384
Montenegro,Female,25+,Adults,Europe,2024,0.16283212867759342
Montenegro,Male,15-24,Youth,Europe,2024,0.34650819505242797
Montenegro,Male,25+,Adults,Europe,2024,0.16154687977196378
Morocco,Male,25+,Adults,Africa,2024,0.09103634327598495
Morocco,Male,15-24,Youth,Africa,2024,0.2934694085309987
Morocco,Total,15-24,Youth,Africa,2024,0.176511758118701
Morocco,Female,15-24,Youth,Africa,2024,0.3009136719942991
Morocco,Total,25+,Adults,Africa,2024,0.176511758118701
Morocco,Female,25+,Adults,Africa,2024,0.11614323526417591
Mozambique,Female,15-24,Youth,Africa,2024,0.09423037768502494
Mozambique,Female,25+,Adults,Africa,2024,0.03289473684210526
Mozambique,Male,15-24,Youth,Africa,2024,0.10068207268655198
Mozambique,Total,25+,Adults,Africa,2024,0.056478842173131094
Mozambique,Total,15-24,Youth,Africa,2024,0.056478842173131094
Mozambique,Male,25+,Adults,Africa,2024,0.019724116868573758
Myanmar,Female,15-24,Youth,Asia,2024,0.11975720248396621
Myanmar,Female,25+,Adults,Asia,2024,0.026188537106790186
Myanmar,Male,15-24,Youth,Asia,2024,0.126959686450168
Myanmar,Male,25+,Adults,Asia,2024,0.012623434795887204
Myanmar,Total,15-24,Youth,Asia,2024,0.060196732159218155
Myanmar,Total,25+,Adults,Asia,2024,0.060196732159218155
Namibia,Male,15-24,Youth,Africa,2024,0.4770945739590756
Namibia,Total,15-24,Youth,Africa,2024,0.3134734806067393
Namibia,Total,25+,Adults,Africa,2024,0.3134734806067393
Namibia,Male,25+,Adults,Africa,2024,0.22451135091112695
Namibia,Female,25+,Adults,Africa,2024,0.19300366486816656
Namibia,Female,15-24,Youth,Africa,2024,0.4940827649394279
Nepal,Male,25+,Adults,Asia,2024,0.09513386948997252
Nepal,Male,15-24,Youth,Asia,2024,0.24198310088567648
Nepal,Female,25+,Adults,Asia,2024,0.12460551766262853
Nepal,Female,15-24,Youth,Asia,2024,0.297147001934236
Nepal,Total,25+,Adults,Asia,2024,0.17382885405001866
Nepal,Total,15-24,Youth,Asia,2024,0.17382885405001866
Netherlands,Female,15-24,Youth,Europe,2024,0.10679018629746515
Netherlands,Female,25+,Adults,Europe,2024,0.034561742848416975
Netherlands,Total,25+,Adults,Europe,2024,0.062120363772099486
Netherlands,Total,15-24,Youth,Europe,2024,0.062120363772099486
Netherlands,Male,15-24,Youth,Europe,2024,0.1149343377786827
Netherlands,Male,25+,Adults,Europe,2024,0.029064440598595136
New Caledonia,Female,15-24,Youth,Oceania,2024,0.44525603176219075
New Caledonia,Male,15-24,Youth,Oceania,2024,0.3714623842003461
New Caledonia,Male,25+,Adults,Oceania,2024,0.09584648274457905
New Caledonia,Total,15-24,Youth,Oceania,2024,0.2153767518409176
New Caledonia,Total,25+,Adults,Oceania,2024,0.2153767518409176
New Caledonia,Female,25+,Adults,Oceania,2024,0.10635752825002545
New Zealand,Total,25+,Adults,Oceania,2024,0.07798237130543963
New Zealand,Total,15-24,Youth,Oceania,2024,0.07798237130543963
New Zealand,Female,25+,Adults,Oceania,2024,0.03691591163595643
New Zealand,Male,15-24,Youth,Oceania,2024,0.15098493331975976
New Zealand,Female,15-24,Youth,Oceania,2024,0.1459584648274458
New Zealand,Male,25+,Adults,Oceania,2024,0.03188944314364247
Nicaragua,Male,25+,Adults,North America,2024,0.0446528555431131
Nicaragua,Total,15-24,Youth,North America,2024,0.07652108995893991
Nicaragua,Total,25+,Adults,North America,2024,0.07652108995893991
Nicaragua,Male,15-24,Youth,North America,2024,0.09862058434286879
Nicaragua,Female,25+,Adults,North America,2024,0.04448742746615087
Nicaragua,Female,15-24,Youth,North America,2024,0.1539371882317011
Niger,Male,15-24,Youth,Africa,2024,0.008525908581899623
Niger,Total,15-24,Youth,Africa,2024,0.005317028063388646
Niger,Total,25+,Adults,Africa,2024,0.005317028063388646
Niger,Female,15-24,Youth,Africa,2024,0.0037157691133055076
Niger,Female,25+,Adults,Africa,2024,0.004377481421154433
Niger,Male,25+,Adults,Africa,2024,0.00498829278224575
Nigeria,Total,25+,Adults,Africa,2024,0.05694331331229428
Nigeria,Total,15-24,Youth,Africa,2024,0.05694331331229428
Nigeria,Female,25+,Adults,Africa,2024,0.056270996640537516
Nigeria,Male,15-24,Youth,Africa,2024,0.06983609895144051
Nigeria,Male,25+,Adults,Africa,2024,0.02174742950218874
Nigeria,Female,15-24,Youth,Africa,2024,0.10208184872238625
North Korea,Female,15-24,Youth,Asia,2024,0.06192100173063219
North Korea,Female,25+,Adults,Asia,2024,0.032703858291764226
North Korea,Male,15-24,Youth,Asia,2024,0.07618599205945231
North Korea,Male,25+,Adults,Asia,2024,0.033467372493128374
North Macedonia,Total,25+,Adults,Europe,2024,0.21438842512470735
North Macedonia,Male,25+,Adults,Europe,2024,0.143782449353558
North Macedonia,Male,15-24,Youth,Europe,2024,0.2872594930265703
North Macedonia,Female,25+,Adults,Europe,2024,0.13739438053547795
North Macedonia,Total,15-24,Youth,Europe,2024,0.21438842512470735
North Macedonia,Female,15-24,Youth,Europe,2024,0.4068003664868166
Norway,Total,25+,Adults,Europe,2024,0.0642136652075062
Norway,Total,15-24,Youth,Europe,2024,0.0642136652075062
Norway,Female,15-24,Youth,Europe,2024,0.11665224473175202
Norway,Male,25+,Adults,Europe,2024,0.032538430214801996
Norway,Male,15-24,Youth,Europe,2024,0.12633614985238725
Norway,Female,25+,Adults,Europe,2024,0.025641351929145885
Oman,Female,15-24,Youth,Asia,2024,0.1858011809019648
